Date,Rented Bike Count,Hour,Temperature (C),Humidity (%),Seasons,Holiday,Functioning Day,Datetime,Precipitation
2017-12-13,340,9,-11.1,46,Winter,No Holiday,Yes,2017-12-13 09:00:00,0
2017-12-13,202,10,-9.5,39,Winter,No Holiday,Yes,2017-12-13 10:00:00,0
2017-12-13,251,11,-8.1,35,Winter,No Holiday,Yes,2017-12-13 11:00:00,0
2017-12-13,267,12,-6.5,30,Winter,No Holiday,Yes,2017-12-13 12:00:00,0
2017-12-13,251,13,-5.8,28,Winter,No Holiday,Yes,2017-12-13 13:00:00,0
2017-12-13,240,14,-4.7,27,Winter,No Holiday,Yes,2017-12-13 14:00:00,0
2017-12-13,240,15,-4.9,26,Winter,No Holiday,Yes,2017-12-13 15:00:00,0
2017-12-13,278,16,-4.5,26,Winter,No Holiday,Yes,2017-12-13 16:00:00,0
2017-12-13,392,17,-5.6,29,Winter,No Holiday,Yes,2017-12-13 17:00:00,0
2017-12-13,537,18,-6.6,33,Winter,No Holiday,Yes,2017-12-13 18:00:00,0
2017-12-13,373,19,-6.6,31,Winter,No Holiday,Yes,2017-12-13 19:00:00,0
2017-12-13,263,20,-7.6,35,Winter,No Holiday,Yes,2017-12-13 20:00:00,0
2017-12-13,271,21,-8.3,39,Winter,No Holiday,Yes,2017-12-13 21:00:00,0
2017-12-13,271,22,-8.9,39,Winter,No Holiday,Yes,2017-12-13 22:00:00,0
2017-12-13,174,23,-9.2,44,Winter,No Holiday,Yes,2017-12-13 23:00:00,0
2017-12-14,171,0,-9.5,50,Winter,No Holiday,Yes,2017-12-14 00:00:00,0
2017-12-14,170,1,-9.8,48,Winter,No Holiday,Yes,2017-12-14 01:00:00,0
2017-12-14,107,2,-10.6,44,Winter,No Holiday,Yes,2017-12-14 02:00:00,0
2017-12-14,80,3,-10.7,48,Winter,No Holiday,Yes,2017-12-14 03:00:00,0
2017-12-14,52,4,-11.0,50,Winter,No Holiday,Yes,2017-12-14 04:00:00,0
2017-12-14,62,5,-10.8,48,Winter,No Holiday,Yes,2017-12-14 05:00:00,0
2017-12-14,108,6,-11.0,55,Winter,No Holiday,Yes,2017-12-14 06:00:00,0
2017-12-14,279,7,-10.9,57,Winter,No Holiday,Yes,2017-12-14 07:00:00,0
2017-12-14,621,8,-10.4,54,Winter,No Holiday,Yes,2017-12-14 08:00:00,0
2017-12-14,305,9,-9.4,44,Winter,No Holiday,Yes,2017-12-14 09:00:00,0
2017-12-14,189,10,-7.7,43,Winter,No Holiday,Yes,2017-12-14 10:00:00,0
2017-12-14,247,11,-6.1,38,Winter,No Holiday,Yes,2017-12-14 11:00:00,0
2017-12-14,278,12,-4.9,34,Winter,No Holiday,Yes,2017-12-14 12:00:00,0
2017-12-14,282,13,-3.8,32,Winter,No Holiday,Yes,2017-12-14 13:00:00,0
2017-12-14,294,14,-2.7,28,Winter,No Holiday,Yes,2017-12-14 14:00:00,0
2017-12-14,301,15,-2.5,29,Winter,No Holiday,Yes,2017-12-14 15:00:00,0
2017-12-14,335,16,-2.4,28,Winter,No Holiday,Yes,2017-12-14 16:00:00,0
2017-12-14,382,17,-2.9,31,Winter,No Holiday,Yes,2017-12-14 17:00:00,0
2017-12-14,612,18,-3.5,35,Winter,No Holiday,Yes,2017-12-14 18:00:00,0
2017-12-14,410,19,-4.2,40,Winter,No Holiday,Yes,2017-12-14 19:00:00,0
2017-12-14,277,20,-4.8,43,Winter,No Holiday,Yes,2017-12-14 20:00:00,0
2017-12-14,316,21,-4.8,45,Winter,No Holiday,Yes,2017-12-14 21:00:00,0
2017-12-14,309,22,-4.9,44,Winter,No Holiday,Yes,2017-12-14 22:00:00,0
2017-12-14,211,23,-5.6,53,Winter,No Holiday,Yes,2017-12-14 23:00:00,0
2017-12-15,227,0,-5.7,53,Winter,No Holiday,Yes,2017-12-15 00:00:00,0
2017-12-15,241,1,-6.3,57,Winter,No Holiday,Yes,2017-12-15 01:00:00,0
2017-12-15,162,2,-6.8,58,Winter,No Holiday,Yes,2017-12-15 02:00:00,0
2017-12-15,110,3,-6.9,56,Winter,No Holiday,Yes,2017-12-15 03:00:00,0
2017-12-15,69,4,-7.1,59,Winter,No Holiday,Yes,2017-12-15 04:00:00,0
2017-12-15,68,5,-7.5,64,Winter,No Holiday,Yes,2017-12-15 05:00:00,0
2017-12-15,129,6,-7.4,64,Winter,No Holiday,Yes,2017-12-15 06:00:00,0
2017-12-15,285,7,-7.0,63,Winter,No Holiday,Yes,2017-12-15 07:00:00,0
2017-12-15,658,8,-6.6,64,Winter,No Holiday,Yes,2017-12-15 08:00:00,0
2017-12-15,330,9,-5.9,60,Winter,No Holiday,Yes,2017-12-15 09:00:00,0
2017-12-15,221,10,-4.6,52,Winter,No Holiday,Yes,2017-12-15 10:00:00,0
2017-12-15,279,11,-2.9,46,Winter,No Holiday,Yes,2017-12-15 11:00:00,0
2017-12-15,309,12,-2.5,43,Winter,No Holiday,Yes,2017-12-15 12:00:00,0
2017-12-15,325,13,-1.6,40,Winter,No Holiday,Yes,2017-12-15 13:00:00,0
2017-12-15,329,14,-0.7,39,Winter,No Holiday,Yes,2017-12-15 14:00:00,0
2017-12-15,342,15,0.1,35,Winter,No Holiday,Yes,2017-12-15 15:00:00,0
2017-12-15,354,16,0.0,37,Winter,No Holiday,Yes,2017-12-15 16:00:00,0
2017-12-15,464,17,-0.2,39,Winter,No Holiday,Yes,2017-12-15 17:00:00,0
2017-12-15,682,18,0.1,43,Winter,No Holiday,Yes,2017-12-15 18:00:00,0
2017-12-15,451,19,0.6,41,Winter,No Holiday,Yes,2017-12-15 19:00:00,0
2017-12-15,320,20,0.9,42,Winter,No Holiday,Yes,2017-12-15 20:00:00,0
2017-12-15,300,21,0.7,47,Winter,No Holiday,Yes,2017-12-15 21:00:00,0
2017-12-15,296,22,-0.1,49,Winter,No Holiday,Yes,2017-12-15 22:00:00,0
2017-12-15,247,23,-1.3,60,Winter,No Holiday,Yes,2017-12-15 23:00:00,0
2017-12-16,217,0,-2.6,73,Winter,No Holiday,Yes,2017-12-16 00:00:00,0
2017-12-16,302,1,-3.4,76,Winter,No Holiday,Yes,2017-12-16 01:00:00,0
2017-12-16,228,2,-4.1,73,Winter,No Holiday,Yes,2017-12-16 02:00:00,0
2017-12-16,129,3,-4.5,71,Winter,No Holiday,Yes,2017-12-16 03:00:00,0
2017-12-16,80,4,-5.0,70,Winter,No Holiday,Yes,2017-12-16 04:00:00,0
2017-12-16,45,5,-5.6,72,Winter,No Holiday,Yes,2017-12-16 05:00:00,0
2017-12-16,66,6,-6.1,69,Winter,No Holiday,Yes,2017-12-16 06:00:00,0
2017-12-16,90,7,-6.7,64,Winter,No Holiday,Yes,2017-12-16 07:00:00,0
2017-12-16,190,8,-7.3,62,Winter,No Holiday,Yes,2017-12-16 08:00:00,0
2017-12-16,195,9,-7.2,47,Winter,No Holiday,Yes,2017-12-16 09:00:00,0
2017-12-16,201,10,-6.2,42,Winter,No Holiday,Yes,2017-12-16 10:00:00,0
2017-12-16,239,11,-5.2,30,Winter,No Holiday,Yes,2017-12-16 11:00:00,0
2017-12-16,252,12,-4.1,28,Winter,No Holiday,Yes,2017-12-16 12:00:00,0
2017-12-16,296,13,-3.7,23,Winter,No Holiday,Yes,2017-12-16 13:00:00,0
2017-12-16,292,14,-3.4,22,Winter,No Holiday,Yes,2017-12-16 14:00:00,0
2017-12-16,291,15,-3.3,22,Winter,No Holiday,Yes,2017-12-16 15:00:00,0
2017-12-16,258,16,-3.3,24,Winter,No Holiday,Yes,2017-12-16 16:00:00,0
2017-12-16,277,17,-4.6,26,Winter,No Holiday,Yes,2017-12-16 17:00:00,0
2017-12-16,212,18,-5.3,28,Winter,No Holiday,Yes,2017-12-16 18:00:00,0
2017-12-16,173,19,-6.0,32,Winter,No Holiday,Yes,2017-12-16 19:00:00,0
2017-12-16,143,20,-6.6,37,Winter,No Holiday,Yes,2017-12-16 20:00:00,0
2017-12-16,159,21,-7.1,39,Winter,No Holiday,Yes,2017-12-16 21:00:00,0
2017-12-16,155,22,-7.6,41,Winter,No Holiday,Yes,2017-12-16 22:00:00,0
2017-12-16,142,23,-8.0,41,Winter,No Holiday,Yes,2017-12-16 23:00:00,0
2017-12-17,175,0,-8.1,41,Winter,No Holiday,Yes,2017-12-17 00:00:00,0
2017-12-17,146,1,-8.4,40,Winter,No Holiday,Yes,2017-12-17 01:00:00,0
2017-12-17,132,2,-8.7,40,Winter,No Holiday,Yes,2017-12-17 02:00:00,0
2017-12-17,100,3,-9.0,40,Winter,No Holiday,Yes,2017-12-17 03:00:00,0
2017-12-17,41,4,-9.5,40,Winter,No Holiday,Yes,2017-12-17 04:00:00,0
2017-12-17,31,5,-9.7,41,Winter,No Holiday,Yes,2017-12-17 05:00:00,0
2017-12-17,39,6,-9.9,42,Winter,No Holiday,Yes,2017-12-17 06:00:00,0
2017-12-17,53,7,-10.2,42,Winter,No Holiday,Yes,2017-12-17 07:00:00,0
2017-12-17,94,8,-10.7,43,Winter,No Holiday,Yes,2017-12-17 08:00:00,0
2017-12-17,122,9,-10.5,38,Winter,No Holiday,Yes,2017-12-17 09:00:00,0
2017-12-17,142,10,-8.5,31,Winter,No Holiday,Yes,2017-12-17 10:00:00,0
2017-12-17,189,11,-7.2,29,Winter,No Holiday,Yes,2017-12-17 11:00:00,0
2017-12-17,216,12,-4.9,25,Winter,No Holiday,Yes,2017-12-17 12:00:00,0
2017-12-17,223,13,-4.5,25,Winter,No Holiday,Yes,2017-12-17 13:00:00,0
2017-12-17,268,14,-3.2,26,Winter,No Holiday,Yes,2017-12-17 14:00:00,0
2017-12-17,278,15,-2.5,28,Winter,No Holiday,Yes,2017-12-17 15:00:00,0
2017-12-17,256,16,-2.7,31,Winter,No Holiday,Yes,2017-12-17 16:00:00,0
2017-12-17,266,17,-3.8,35,Winter,No Holiday,Yes,2017-12-17 17:00:00,0
2017-12-17,204,18,-4.7,37,Winter,No Holiday,Yes,2017-12-17 18:00:00,0
2017-12-17,157,19,-5.6,39,Winter,No Holiday,Yes,2017-12-17 19:00:00,0
2017-12-17,166,20,-6.0,42,Winter,No Holiday,Yes,2017-12-17 20:00:00,0
2017-12-17,168,21,-6.5,45,Winter,No Holiday,Yes,2017-12-17 21:00:00,0
2017-12-17,172,22,-6.6,50,Winter,No Holiday,Yes,2017-12-17 22:00:00,0
2017-12-17,138,23,-6.9,53,Winter,No Holiday,Yes,2017-12-17 23:00:00,0
2017-12-18,151,0,-5.9,50,Winter,No Holiday,Yes,2017-12-18 00:00:00,0
2017-12-18,97,1,-5.3,48,Winter,No Holiday,Yes,2017-12-18 01:00:00,0
2017-12-18,38,2,-5.0,65,Winter,No Holiday,Yes,2017-12-18 02:00:00,1
2017-12-18,32,3,-5.3,76,Winter,No Holiday,Yes,2017-12-18 03:00:00,1
2017-12-18,29,4,-5.4,81,Winter,No Holiday,Yes,2017-12-18 04:00:00,1
2017-12-18,27,5,-5.3,81,Winter,No Holiday,Yes,2017-12-18 05:00:00,1
2017-12-18,45,6,-5.2,85,Winter,No Holiday,Yes,2017-12-18 06:00:00,1
2017-12-18,96,7,-5.0,85,Winter,No Holiday,Yes,2017-12-18 07:00:00,1
2017-12-18,146,8,-4.6,86,Winter,No Holiday,Yes,2017-12-18 08:00:00,1
2017-12-18,52,9,-4.3,89,Winter,No Holiday,Yes,2017-12-18 09:00:00,1
2017-12-18,36,10,-3.7,87,Winter,No Holiday,Yes,2017-12-18 10:00:00,1
2017-12-18,44,11,-2.9,85,Winter,No Holiday,Yes,2017-12-18 11:00:00,1
2017-12-18,62,12,-1.8,83,Winter,No Holiday,Yes,2017-12-18 12:00:00,1
2017-12-18,76,13,-0.9,84,Winter,No Holiday,Yes,2017-12-18 13:00:00,1
2017-12-18,116,14,0.5,76,Winter,No Holiday,Yes,2017-12-18 14:00:00,1
2017-12-18,137,15,1.6,73,Winter,No Holiday,Yes,2017-12-18 15:00:00,1
2017-12-18,181,16,1.8,76,Winter,No Holiday,Yes,2017-12-18 16:00:00,1
2017-12-18,175,17,0.4,84,Winter,No Holiday,Yes,2017-12-18 17:00:00,1
2017-12-18,281,18,0.0,88,Winter,No Holiday,Yes,2017-12-18 18:00:00,1
2017-12-18,198,19,1.3,65,Winter,No Holiday,Yes,2017-12-18 19:00:00,1
2017-12-18,165,20,3.3,65,Winter,No Holiday,Yes,2017-12-18 20:00:00,1
2017-12-18,148,21,2.8,73,Winter,No Holiday,Yes,2017-12-18 21:00:00,1
2017-12-18,160,22,1.5,82,Winter,No Holiday,Yes,2017-12-18 22:00:00,1
2017-12-18,128,23,0.1,81,Winter,No Holiday,Yes,2017-12-18 23:00:00,1
2017-12-19,122,0,-1.0,73,Winter,No Holiday,Yes,2017-12-19 00:00:00,1
2017-12-19,122,1,-2.0,72,Winter,No Holiday,Yes,2017-12-19 01:00:00,1
2017-12-19,93,2,-2.7,72,Winter,No Holiday,Yes,2017-12-19 02:00:00,1
2017-12-19,55,3,-2.8,58,Winter,No Holiday,Yes,2017-12-19 03:00:00,1
2017-12-19,39,4,-2.9,59,Winter,No Holiday,Yes,2017-12-19 04:00:00,1
2017-12-19,55,5,-3.9,66,Winter,No Holiday,Yes,2017-12-19 05:00:00,1
2017-12-19,78,6,-4.3,70,Winter,No Holiday,Yes,2017-12-19 06:00:00,1
2017-12-19,165,7,-4.4,64,Winter,No Holiday,Yes,2017-12-19 07:00:00,1
2017-12-19,390,8,-5.2,58,Winter,No Holiday,Yes,2017-12-19 08:00:00,1
2017-12-19,199,9,-5.3,48,Winter,No Holiday,Yes,2017-12-19 09:00:00,1
2017-12-19,151,10,-4.6,41,Winter,No Holiday,Yes,2017-12-19 10:00:00,1
2017-12-19,174,11,-3.5,35,Winter,No Holiday,Yes,2017-12-19 11:00:00,1
2017-12-19,191,12,-2.5,31,Winter,No Holiday,Yes,2017-12-19 12:00:00,1
2017-12-19,189,13,-2.2,25,Winter,No Holiday,Yes,2017-12-19 13:00:00,1
2017-12-19,178,14,-2.2,23,Winter,No Holiday,Yes,2017-12-19 14:00:00,1
2017-12-19,195,15,-1.3,26,Winter,No Holiday,Yes,2017-12-19 15:00:00,1
2017-12-19,211,16,-1.8,31,Winter,No Holiday,Yes,2017-12-19 16:00:00,1
2017-12-19,256,17,-2.7,35,Winter,No Holiday,Yes,2017-12-19 17:00:00,1
2017-12-19,384,18,-3.8,42,Winter,No Holiday,Yes,2017-12-19 18:00:00,1
2017-12-19,276,19,-4.5,51,Winter,No Holiday,Yes,2017-12-19 19:00:00,1
2017-12-19,225,20,-4.9,55,Winter,No Holiday,Yes,2017-12-19 20:00:00,1
2017-12-19,224,21,-5.0,57,Winter,No Holiday,Yes,2017-12-19 21:00:00,1
2017-12-19,213,22,-5.5,56,Winter,No Holiday,Yes,2017-12-19 22:00:00,1
2017-12-19,149,23,-5.8,57,Winter,No Holiday,Yes,2017-12-19 23:00:00,1
2017-12-20,142,0,-6.5,63,Winter,No Holiday,Yes,2017-12-20 00:00:00,1
2017-12-20,172,1,-7.3,67,Winter,No Holiday,Yes,2017-12-20 01:00:00,1
2017-12-20,108,2,-7.8,68,Winter,No Holiday,Yes,2017-12-20 02:00:00,1
2017-12-20,71,3,-8.1,70,Winter,No Holiday,Yes,2017-12-20 03:00:00,1
2017-12-20,38,4,-8.5,73,Winter,No Holiday,Yes,2017-12-20 04:00:00,1
2017-12-20,56,5,-8.3,67,Winter,No Holiday,Yes,2017-12-20 05:00:00,1
2017-12-20,97,6,-8.2,66,Winter,No Holiday,Yes,2017-12-20 06:00:00,1
2017-12-20,213,7,-8.1,67,Winter,No Holiday,Yes,2017-12-20 07:00:00,1
2017-12-20,466,8,-7.8,65,Winter,No Holiday,Yes,2017-12-20 08:00:00,1
2017-12-20,239,9,-6.7,62,Winter,No Holiday,Yes,2017-12-20 09:00:00,1
2017-12-20,162,10,-5.4,56,Winter,No Holiday,Yes,2017-12-20 10:00:00,1
2017-12-20,204,11,-4.2,51,Winter,No Holiday,Yes,2017-12-20 11:00:00,1
2017-12-20,209,12,-3.2,49,Winter,No Holiday,Yes,2017-12-20 12:00:00,1
2017-12-20,228,13,-1.3,43,Winter,No Holiday,Yes,2017-12-20 13:00:00,1
2017-12-20,243,14,-0.5,44,Winter,No Holiday,Yes,2017-12-20 14:00:00,1
2017-12-20,240,15,-0.2,45,Winter,No Holiday,Yes,2017-12-20 15:00:00,1
2017-12-20,225,16,-0.5,48,Winter,No Holiday,Yes,2017-12-20 16:00:00,1
2017-12-20,237,17,-0.9,70,Winter,No Holiday,Yes,2017-12-20 17:00:00,1
2017-12-20,329,18,-1.4,79,Winter,No Holiday,Yes,2017-12-20 18:00:00,1
2017-12-20,190,19,-1.5,81,Winter,No Holiday,Yes,2017-12-20 19:00:00,1
2017-12-20,165,20,-1.9,86,Winter,No Holiday,Yes,2017-12-20 20:00:00,1
2017-12-20,197,21,-2.0,83,Winter,No Holiday,Yes,2017-12-20 21:00:00,1
2017-12-20,184,22,-1.6,82,Winter,No Holiday,Yes,2017-12-20 22:00:00,1
2017-12-20,153,23,-1.1,87,Winter,No Holiday,Yes,2017-12-20 23:00:00,1
2017-12-21,166,0,-1.3,90,Winter,No Holiday,Yes,2017-12-21 00:00:00,1
2017-12-21,189,1,-1.8,90,Winter,No Holiday,Yes,2017-12-21 01:00:00,1
2017-12-21,132,2,-2.2,88,Winter,No Holiday,Yes,2017-12-21 02:00:00,1
2017-12-21,79,3,-2.9,89,Winter,No Holiday,Yes,2017-12-21 03:00:00,1
2017-12-21,58,4,-3.6,91,Winter,No Holiday,Yes,2017-12-21 04:00:00,1
2017-12-21,49,5,-4.3,91,Winter,No Holiday,Yes,2017-12-21 05:00:00,1
2017-12-21,84,6,-4.8,91,Winter,No Holiday,Yes,2017-12-21 06:00:00,1
2017-12-21,178,7,-5.3,90,Winter,No Holiday,Yes,2017-12-21 07:00:00,1
2017-12-21,423,8,-5.6,89,Winter,No Holiday,Yes,2017-12-21 08:00:00,1
2017-12-21,265,9,-5.3,88,Winter,No Holiday,Yes,2017-12-21 09:00:00,1
2017-12-21,169,10,-3.0,71,Winter,No Holiday,Yes,2017-12-21 10:00:00,1
2017-12-21,243,11,-0.7,62,Winter,No Holiday,Yes,2017-12-21 11:00:00,1
2017-12-21,290,12,1.9,40,Winter,No Holiday,Yes,2017-12-21 12:00:00,1
2017-12-21,285,13,3.2,42,Winter,No Holiday,Yes,2017-12-21 13:00:00,1
2017-12-21,255,14,4.3,47,Winter,No Holiday,Yes,2017-12-21 14:00:00,1
2017-12-21,316,15,4.4,46,Winter,No Holiday,Yes,2017-12-21 15:00:00,1
2017-12-21,301,16,4.1,51,Winter,No Holiday,Yes,2017-12-21 16:00:00,1
2017-12-21,366,17,2.9,60,Winter,No Holiday,Yes,2017-12-21 17:00:00,1
2017-12-21,531,18,1.7,64,Winter,No Holiday,Yes,2017-12-21 18:00:00,1
2017-12-21,355,19,0.8,71,Winter,No Holiday,Yes,2017-12-21 19:00:00,1
2017-12-21,288,20,0.2,72,Winter,No Holiday,Yes,2017-12-21 20:00:00,1
2017-12-21,248,21,-0.4,74,Winter,No Holiday,Yes,2017-12-21 21:00:00,1
2017-12-21,252,22,-1.1,78,Winter,No Holiday,Yes,2017-12-21 22:00:00,1
2017-12-21,212,23,-1.5,79,Winter,No Holiday,Yes,2017-12-21 23:00:00,1
2017-12-22,196,0,-1.7,79,Winter,Holiday,Yes,2017-12-22 00:00:00,1
2017-12-22,250,1,-1.6,79,Winter,Holiday,Yes,2017-12-22 01:00:00,1
2017-12-22,161,2,-1.1,79,Winter,Holiday,Yes,2017-12-22 02:00:00,1
2017-12-22,99,3,-0.6,76,Winter,Holiday,Yes,2017-12-22 03:00:00,1
2017-12-22,64,4,-0.3,76,Winter,Holiday,Yes,2017-12-22 04:00:00,1
2017-12-22,76,5,-0.2,73,Winter,Holiday,Yes,2017-12-22 05:00:00,1
2017-12-22,114,6,-0.1,71,Winter,Holiday,Yes,2017-12-22 06:00:00,1
2017-12-22,283,7,-0.3,72,Winter,Holiday,Yes,2017-12-22 07:00:00,1
2017-12-22,544,8,-0.4,69,Winter,Holiday,Yes,2017-12-22 08:00:00,1
2017-12-22,298,9,0.3,67,Winter,Holiday,Yes,2017-12-22 09:00:00,1
2017-12-22,248,10,1.4,64,Winter,Holiday,Yes,2017-12-22 10:00:00,1
2017-12-22,278,11,3.1,57,Winter,Holiday,Yes,2017-12-22 11:00:00,0
2017-12-22,301,12,4.5,56,Winter,Holiday,Yes,2017-12-22 12:00:00,0
2017-12-22,320,13,5.4,55,Winter,Holiday,Yes,2017-12-22 13:00:00,0
2017-12-22,326,14,5.9,55,Winter,Holiday,Yes,2017-12-22 14:00:00,0
2017-12-22,386,15,6.5,55,Winter,Holiday,Yes,2017-12-22 15:00:00,0
2017-12-22,416,16,6.0,58,Winter,Holiday,Yes,2017-12-22 16:00:00,0
2017-12-22,477,17,5.4,61,Winter,Holiday,Yes,2017-12-22 17:00:00,0
2017-12-22,671,18,4.9,63,Winter,Holiday,Yes,2017-12-22 18:00:00,0
2017-12-22,481,19,5.2,64,Winter,Holiday,Yes,2017-12-22 19:00:00,0
2017-12-22,323,20,5.9,67,Winter,Holiday,Yes,2017-12-22 20:00:00,0
2017-12-22,309,21,6.1,70,Winter,Holiday,Yes,2017-12-22 21:00:00,0
2017-12-22,314,22,6.1,70,Winter,Holiday,Yes,2017-12-22 22:00:00,0
2017-12-22,249,23,5.8,74,Winter,Holiday,Yes,2017-12-22 23:00:00,0
2017-12-23,282,0,5.8,75,Winter,No Holiday,Yes,2017-12-23 00:00:00,0
2017-12-23,337,1,5.7,75,Winter,No Holiday,Yes,2017-12-23 01:00:00,0
2017-12-23,312,2,5.6,76,Winter,No Holiday,Yes,2017-12-23 02:00:00,0
2017-12-23,230,3,5.4,77,Winter,No Holiday,Yes,2017-12-23 03:00:00,0
2017-12-23,120,4,5.3,79,Winter,No Holiday,Yes,2017-12-23 04:00:00,0
2017-12-23,59,5,5.0,81,Winter,No Holiday,Yes,2017-12-23 05:00:00,0
2017-12-23,63,6,5.1,81,Winter,No Holiday,Yes,2017-12-23 06:00:00,0
2017-12-23,99,7,5.1,82,Winter,No Holiday,Yes,2017-12-23 07:00:00,0
2017-12-23,188,8,5.1,83,Winter,No Holiday,Yes,2017-12-23 08:00:00,0
2017-12-23,239,9,5.2,84,Winter,No Holiday,Yes,2017-12-23 09:00:00,0
2017-12-23,235,10,5.4,82,Winter,No Holiday,Yes,2017-12-23 10:00:00,0
2017-12-23,282,11,5.7,81,Winter,No Holiday,Yes,2017-12-23 11:00:00,0
2017-12-23,325,12,7.0,72,Winter,No Holiday,Yes,2017-12-23 12:00:00,0
2017-12-23,423,13,7.7,68,Winter,No Holiday,Yes,2017-12-23 13:00:00,0
2017-12-23,405,14,8.6,63,Winter,No Holiday,Yes,2017-12-23 14:00:00,0
2017-12-23,443,15,8.6,64,Winter,No Holiday,Yes,2017-12-23 15:00:00,0
2017-12-23,473,16,8.2,64,Winter,No Holiday,Yes,2017-12-23 16:00:00,0
2017-12-23,453,17,7.7,67,Winter,No Holiday,Yes,2017-12-23 17:00:00,0
2017-12-23,340,18,6.6,73,Winter,No Holiday,Yes,2017-12-23 18:00:00,0
2017-12-23,260,19,6.0,76,Winter,No Holiday,Yes,2017-12-23 19:00:00,0
2017-12-23,258,20,5.9,75,Winter,No Holiday,Yes,2017-12-23 20:00:00,0
2017-12-23,279,21,5.6,77,Winter,No Holiday,Yes,2017-12-23 21:00:00,0
2017-12-23,282,22,5.3,79,Winter,No Holiday,Yes,2017-12-23 22:00:00,0
2017-12-23,237,23,5.5,80,Winter,No Holiday,Yes,2017-12-23 23:00:00,0
2017-12-24,266,0,5.6,78,Winter,Holiday,Yes,2017-12-24 00:00:00,0
2017-12-24,251,1,5.6,78,Winter,Holiday,Yes,2017-12-24 01:00:00,0
2017-12-24,196,2,5.4,80,Winter,Holiday,Yes,2017-12-24 02:00:00,0
2017-12-24,149,3,5.2,82,Winter,Holiday,Yes,2017-12-24 03:00:00,0
2017-12-24,79,4,5.2,82,Winter,Holiday,Yes,2017-12-24 04:00:00,0
2017-12-24,44,5,5.1,82,Winter,Holiday,Yes,2017-12-24 05:00:00,0
2017-12-24,12,6,4.9,84,Winter,Holiday,Yes,2017-12-24 06:00:00,1
2017-12-24,3,7,4.7,89,Winter,Holiday,Yes,2017-12-24 07:00:00,0
2017-12-24,4,8,4.6,91,Winter,Holiday,Yes,2017-12-24 08:00:00,0
2017-12-24,3,9,4.6,94,Winter,Holiday,Yes,2017-12-24 09:00:00,1
2017-12-24,4,10,4.8,96,Winter,Holiday,Yes,2017-12-24 10:00:00,0
2017-12-24,9,11,4.6,95,Winter,Holiday,Yes,2017-12-24 11:00:00,0
2017-12-24,4,12,4.1,91,Winter,Holiday,Yes,2017-12-24 12:00:00,1
2017-12-24,7,13,3.7,90,Winter,Holiday,Yes,2017-12-24 13:00:00,0
2017-12-24,28,14,3.3,90,Winter,Holiday,Yes,2017-12-24 14:00:00,0
2017-12-24,38,15,2.9,90,Winter,Holiday,Yes,2017-12-24 15:00:00,1
2017-12-24,54,16,2.3,91,Winter,Holiday,Yes,2017-12-24 16:00:00,0
2017-12-24,104,17,2.2,86,Winter,Holiday,Yes,2017-12-24 17:00:00,0
2017-12-24,128,18,1.9,82,Winter,Holiday,Yes,2017-12-24 18:00:00,1
2017-12-24,132,19,1.1,68,Winter,Holiday,Yes,2017-12-24 19:00:00,0
2017-12-24,116,20,0.6,67,Winter,Holiday,Yes,2017-12-24 20:00:00,0
2017-12-24,145,21,0.4,69,Winter,Holiday,Yes,2017-12-24 21:00:00,0
2017-12-24,110,22,0.2,69,Winter,Holiday,Yes,2017-12-24 22:00:00,0
2017-12-24,128,23,0.0,63,Winter,Holiday,Yes,2017-12-24 23:00:00,0
2017-12-25,160,0,-0.6,64,Winter,Holiday,Yes,2017-12-25 00:00:00,0
2017-12-25,132,1,-1.2,57,Winter,Holiday,Yes,2017-12-25 01:00:00,0
2017-12-25,115,2,-1.8,53,Winter,Holiday,Yes,2017-12-25 02:00:00,0
2017-12-25,100,3,-2.3,52,Winter,Holiday,Yes,2017-12-25 03:00:00,0
2017-12-25,72,4,-3.0,51,Winter,Holiday,Yes,2017-12-25 04:00:00,0
2017-12-25,32,5,-3.7,51,Winter,Holiday,Yes,2017-12-25 05:00:00,0
2017-12-25,59,6,-4.1,50,Winter,Holiday,Yes,2017-12-25 06:00:00,0
2017-12-25,61,7,-4.6,46,Winter,Holiday,Yes,2017-12-25 07:00:00,0
2017-12-25,94,8,-4.9,44,Winter,Holiday,Yes,2017-12-25 08:00:00,0
2017-12-25,107,9,-4.6,40,Winter,Holiday,Yes,2017-12-25 09:00:00,0
2017-12-25,133,10,-3.7,35,Winter,Holiday,Yes,2017-12-25 10:00:00,0
2017-12-25,179,11,-2.8,35,Winter,Holiday,Yes,2017-12-25 11:00:00,0
2017-12-25,221,12,-1.6,33,Winter,Holiday,Yes,2017-12-25 12:00:00,0
2017-12-25,244,13,-1.5,33,Winter,Holiday,Yes,2017-12-25 13:00:00,0
2017-12-25,274,14,-0.4,31,Winter,Holiday,Yes,2017-12-25 14:00:00,0
2017-12-25,319,15,0.4,28,Winter,Holiday,Yes,2017-12-25 15:00:00,0
2017-12-25,272,16,0.4,27,Winter,Holiday,Yes,2017-12-25 16:00:00,0
2017-12-25,260,17,-0.7,29,Winter,Holiday,Yes,2017-12-25 17:00:00,0
2017-12-25,237,18,-1.6,33,Winter,Holiday,Yes,2017-12-25 18:00:00,0
2017-12-25,184,19,-1.8,41,Winter,Holiday,Yes,2017-12-25 19:00:00,0
2017-12-25,181,20,-2.1,49,Winter,Holiday,Yes,2017-12-25 20:00:00,0
