Date,Hour,Temperature (C),Humidity (%),Seasons,Holiday,Functioning Day,Precipitation
2017-12-19,6,-4.3,70,Winter,No Holiday,Yes,1
2017-12-19,7,-4.4,64,Winter,No Holiday,Yes,1
2017-12-19,8,-5.2,58,Winter,No Holiday,Yes,1
2017-12-19,9,-5.3,48,Winter,No Holiday,Yes,1
2017-12-19,10,-4.6,41,Winter,No Holiday,Yes,1
2017-12-19,11,-3.5,35,Winter,No Holiday,Yes,1
2017-12-19,12,-2.5,31,Winter,No Holiday,Yes,1
2017-12-19,13,-2.2,25,Winter,No Holiday,Yes,1
2017-12-19,14,-2.2,23,Winter,No Holiday,Yes,1
2017-12-19,15,-1.3,26,Winter,No Holiday,Yes,1
2017-12-19,16,-1.8,31,Winter,No Holiday,Yes,1
2017-12-19,17,-2.7,35,Winter,No Holiday,Yes,1
2017-12-19,18,-3.8,42,Winter,No Holiday,Yes,1
2017-12-19,19,-4.5,51,Winter,No Holiday,Yes,1
2017-12-19,20,-4.9,55,Winter,No Holiday,Yes,1
2017-12-19,21,-5.0,57,Winter,No Holiday,Yes,1
2017-12-19,22,-5.5,56,Winter,No Holiday,Yes,1
2017-12-19,23,-5.8,57,Winter,No Holiday,Yes,1
2017-12-20,0,-6.5,63,Winter,No Holiday,Yes,1
2017-12-20,1,-7.3,67,Winter,No Holiday,Yes,1
2017-12-20,2,-7.8,68,Winter,No Holiday,Yes,1
2017-12-20,3,-8.1,70,Winter,No Holiday,Yes,1
2017-12-20,4,-8.5,73,Winter,No Holiday,Yes,1
2017-12-20,5,-8.3,67,Winter,No Holiday,Yes,1
2017-12-20,6,-8.2,66,Winter,No Holiday,Yes,1
2017-12-20,7,-8.1,67,Winter,No Holiday,Yes,1
2017-12-20,8,-7.8,65,Winter,No Holiday,Yes,1
2017-12-20,9,-6.7,62,Winter,No Holiday,Yes,1
2017-12-20,10,-5.4,56,Winter,No Holiday,Yes,1
2017-12-20,11,-4.2,51,Winter,No Holiday,Yes,1
2017-12-20,12,-3.2,49,Winter,No Holiday,Yes,1
2017-12-20,13,-1.3,43,Winter,No Holiday,Yes,1
2017-12-20,14,-0.5,44,Winter,No Holiday,Yes,1
2017-12-20,15,-0.2,45,Winter,No Holiday,Yes,1
2017-12-20,16,-0.5,48,Winter,No Holiday,Yes,1
2017-12-20,17,-0.9,70,Winter,No Holiday,Yes,1
2017-12-20,18,-1.4,79,Winter,No Holiday,Yes,1
2017-12-20,19,-1.5,81,Winter,No Holiday,Yes,1
2017-12-20,20,-1.9,86,Winter,No Holiday,Yes,1
2017-12-20,21,-2.0,83,Winter,No Holiday,Yes,1
2017-12-20,22,-1.6,82,Winter,No Holiday,Yes,1
2017-12-20,23,-1.1,87,Winter,No Holiday,Yes,1
2017-12-21,0,-1.3,90,Winter,No Holiday,Yes,1
2017-12-21,1,-1.8,90,Winter,No Holiday,Yes,1
2017-12-21,2,-2.2,88,Winter,No Holiday,Yes,1
2017-12-21,3,-2.9,89,Winter,No Holiday,Yes,1
2017-12-21,4,-3.6,91,Winter,No Holiday,Yes,1
2017-12-21,5,-4.3,91,Winter,No Holiday,Yes,1
2017-12-21,6,-4.8,91,Winter,No Holiday,Yes,1
2017-12-21,7,-5.3,90,Winter,No Holiday,Yes,1
2017-12-21,8,-5.6,89,Winter,No Holiday,Yes,1
2017-12-21,9,-5.3,88,Winter,No Holiday,Yes,1
2017-12-21,10,-3.0,71,Winter,No Holiday,Yes,1
2017-12-21,11,-0.7,62,Winter,No Holiday,Yes,1
2017-12-21,12,1.9,40,Winter,No Holiday,Yes,1
2017-12-21,13,3.2,42,Winter,No Holiday,Yes,1
2017-12-21,14,4.3,47,Winter,No Holiday,Yes,1
2017-12-21,15,4.4,46,Winter,No Holiday,Yes,1
2017-12-21,16,4.1,51,Winter,No Holiday,Yes,1
2017-12-21,17,2.9,60,Winter,No Holiday,Yes,1
2017-12-21,18,1.7,64,Winter,No Holiday,Yes,1
2017-12-21,19,0.8,71,Winter,No Holiday,Yes,1
2017-12-21,20,0.2,72,Winter,No Holiday,Yes,1
2017-12-21,21,-0.4,74,Winter,No Holiday,Yes,1
2017-12-21,22,-1.1,78,Winter,No Holiday,Yes,1
2017-12-21,23,-1.5,79,Winter,No Holiday,Yes,1
2017-12-22,0,-1.7,79,Winter,Holiday,Yes,1
2017-12-22,1,-1.6,79,Winter,Holiday,Yes,1
2017-12-22,2,-1.1,79,Winter,Holiday,Yes,1
2017-12-22,3,-0.6,76,Winter,Holiday,Yes,1
2017-12-22,4,-0.3,76,Winter,Holiday,Yes,1
2017-12-22,5,-0.2,73,Winter,Holiday,Yes,1
2017-12-22,6,-0.1,71,Winter,Holiday,Yes,1
2017-12-22,7,-0.3,72,Winter,Holiday,Yes,1
2017-12-22,8,-0.4,69,Winter,Holiday,Yes,1
2017-12-22,9,0.3,67,Winter,Holiday,Yes,1
2017-12-22,10,1.4,64,Winter,Holiday,Yes,1
2017-12-22,11,3.1,57,Winter,Holiday,Yes,0
2017-12-22,12,4.5,56,Winter,Holiday,Yes,0
2017-12-22,13,5.4,55,Winter,Holiday,Yes,0
2017-12-22,14,5.9,55,Winter,Holiday,Yes,0
2017-12-22,15,6.5,55,Winter,Holiday,Yes,0
2017-12-22,16,6.0,58,Winter,Holiday,Yes,0
2017-12-22,17,5.4,61,Winter,Holiday,Yes,0
2017-12-22,18,4.9,63,Winter,Holiday,Yes,0
2017-12-22,19,5.2,64,Winter,Holiday,Yes,0
2017-12-22,20,5.9,67,Winter,Holiday,Yes,0
2017-12-22,21,6.1,70,Winter,Holiday,Yes,0
2017-12-22,22,6.1,70,Winter,Holiday,Yes,0
2017-12-22,23,5.8,74,Winter,Holiday,Yes,0
2017-12-23,0,5.8,75,Winter,No Holiday,Yes,0
2017-12-23,1,5.7,75,Winter,No Holiday,Yes,0
2017-12-23,2,5.6,76,Winter,No Holiday,Yes,0
2017-12-23,3,5.4,77,Winter,No Holiday,Yes,0
2017-12-23,4,5.3,79,Winter,No Holiday,Yes,0
2017-12-23,5,5.0,81,Winter,No Holiday,Yes,0
2017-12-23,6,5.1,81,Winter,No Holiday,Yes,0
2017-12-23,7,5.1,82,Winter,No Holiday,Yes,0
2017-12-23,8,5.1,83,Winter,No Holiday,Yes,0
2017-12-23,9,5.2,84,Winter,No Holiday,Yes,0
2017-12-23,10,5.4,82,Winter,No Holiday,Yes,0
2017-12-23,11,5.7,81,Winter,No Holiday,Yes,0
2017-12-23,12,7.0,72,Winter,No Holiday,Yes,0
2017-12-23,13,7.7,68,Winter,No Holiday,Yes,0
2017-12-23,14,8.6,63,Winter,No Holiday,Yes,0
2017-12-23,15,8.6,64,Winter,No Holiday,Yes,0
2017-12-23,16,8.2,64,Winter,No Holiday,Yes,0
2017-12-23,17,7.7,67,Winter,No Holiday,Yes,0
2017-12-23,18,6.6,73,Winter,No Holiday,Yes,0
2017-12-23,19,6.0,76,Winter,No Holiday,Yes,0
2017-12-23,20,5.9,75,Winter,No Holiday,Yes,0
2017-12-23,21,5.6,77,Winter,No Holiday,Yes,0
2017-12-23,22,5.3,79,Winter,No Holiday,Yes,0
2017-12-23,23,5.5,80,Winter,No Holiday,Yes,0
2017-12-24,0,5.6,78,Winter,Holiday,Yes,0
2017-12-24,1,5.6,78,Winter,Holiday,Yes,0
2017-12-24,2,5.4,80,Winter,Holiday,Yes,0
2017-12-24,3,5.2,82,Winter,Holiday,Yes,0
2017-12-24,4,5.2,82,Winter,Holiday,Yes,0
2017-12-24,5,5.1,82,Winter,Holiday,Yes,0
2017-12-24,6,4.9,84,Winter,Holiday,Yes,1
2017-12-24,7,4.7,89,Winter,Holiday,Yes,0
2017-12-24,8,4.6,91,Winter,Holiday,Yes,0
2017-12-24,9,4.6,94,Winter,Holiday,Yes,1
2017-12-24,10,4.8,96,Winter,Holiday,Yes,0
2017-12-24,11,4.6,95,Winter,Holiday,Yes,0
2017-12-24,12,4.1,91,Winter,Holiday,Yes,1
2017-12-24,13,3.7,90,Winter,Holiday,Yes,0
2017-12-24,14,3.3,90,Winter,Holiday,Yes,0
2017-12-24,15,2.9,90,Winter,Holiday,Yes,1
2017-12-24,16,2.3,91,Winter,Holiday,Yes,0
2017-12-24,17,2.2,86,Winter,Holiday,Yes,0
2017-12-24,18,1.9,82,Winter,Holiday,Yes,1
2017-12-24,19,1.1,68,Winter,Holiday,Yes,0
2017-12-24,20,0.6,67,Winter,Holiday,Yes,0
2017-12-24,21,0.4,69,Winter,Holiday,Yes,0
2017-12-24,22,0.2,69,Winter,Holiday,Yes,0
2017-12-24,23,0.0,63,Winter,Holiday,Yes,0
2017-12-25,0,-0.6,64,Winter,Holiday,Yes,0
2017-12-25,1,-1.2,57,Winter,Holiday,Yes,0
2017-12-25,2,-1.8,53,Winter,Holiday,Yes,0
2017-12-25,3,-2.3,52,Winter,Holiday,Yes,0
2017-12-25,4,-3.0,51,Winter,Holiday,Yes,0
2017-12-25,5,-3.7,51,Winter,Holiday,Yes,0
2017-12-25,6,-4.1,50,Winter,Holiday,Yes,0
2017-12-25,7,-4.6,46,Winter,Holiday,Yes,0
2017-12-25,8,-4.9,44,Winter,Holiday,Yes,0
2017-12-25,9,-4.6,40,Winter,Holiday,Yes,0
2017-12-25,10,-3.7,35,Winter,Holiday,Yes,0
2017-12-25,11,-2.8,35,Winter,Holiday,Yes,0
2017-12-25,12,-1.6,33,Winter,Holiday,Yes,0
2017-12-25,13,-1.5,33,Winter,Holiday,Yes,0
2017-12-25,14,-0.4,31,Winter,Holiday,Yes,0
2017-12-25,15,0.4,28,Winter,Holiday,Yes,0
2017-12-25,16,0.4,27,Winter,Holiday,Yes,0
2017-12-25,17,-0.7,29,Winter,Holiday,Yes,0
2017-12-25,18,-1.6,33,Winter,Holiday,Yes,0
2017-12-25,19,-1.8,41,Winter,Holiday,Yes,0
2017-12-25,20,-2.1,49,Winter,Holiday,Yes,0
2017-12-25,21,-1.7,51,Winter,Holiday,Yes,0
2017-12-25,22,-1.3,53,Winter,Holiday,Yes,0
2017-12-25,23,-1.0,55,Winter,Holiday,Yes,0
2017-12-26,0,-1.4,58,Winter,No Holiday,Yes,0
2017-12-26,1,-1.5,62,Winter,No Holiday,Yes,0
2017-12-26,2,-2.1,69,Winter,No Holiday,Yes,0
2017-12-26,3,-2.6,70,Winter,No Holiday,Yes,0
2017-12-26,4,-2.6,72,Winter,No Holiday,Yes,0
2017-12-26,5,-2.9,77,Winter,No Holiday,Yes,0
2017-12-26,6,-2.8,73,Winter,No Holiday,Yes,0
2017-12-26,7,-2.9,73,Winter,No Holiday,Yes,0
2017-12-26,8,-2.7,68,Winter,No Holiday,Yes,0
2017-12-26,9,-2.8,52,Winter,No Holiday,Yes,0
2017-12-26,10,-2.2,36,Winter,No Holiday,Yes,0
2017-12-26,11,-2.1,28,Winter,No Holiday,Yes,0
2017-12-26,12,-1.3,23,Winter,No Holiday,Yes,0
2017-12-26,13,-2.0,15,Winter,No Holiday,Yes,0
2017-12-26,14,-1.6,20,Winter,No Holiday,Yes,0
2017-12-26,15,-1.9,17,Winter,No Holiday,Yes,0
2017-12-26,16,-1.9,17,Winter,No Holiday,Yes,0
2017-12-26,17,-3.6,20,Winter,No Holiday,Yes,0
2017-12-26,18,-4.7,23,Winter,No Holiday,Yes,0
2017-12-26,19,-5.4,27,Winter,No Holiday,Yes,0
2017-12-26,20,-6.1,32,Winter,No Holiday,Yes,0
2017-12-26,21,-6.6,39,Winter,No Holiday,Yes,0
2017-12-26,22,-7.2,38,Winter,No Holiday,Yes,0
2017-12-26,23,-7.5,37,Winter,No Holiday,Yes,0
2017-12-27,0,-7.9,37,Winter,No Holiday,Yes,0
2017-12-27,1,-8.2,39,Winter,No Holiday,Yes,0
2017-12-27,2,-8.6,37,Winter,No Holiday,Yes,0
2017-12-27,3,-9.1,37,Winter,No Holiday,Yes,0
2017-12-27,4,-9.1,33,Winter,No Holiday,Yes,0
2017-12-27,5,-9.4,36,Winter,No Holiday,Yes,0
2017-12-27,6,-9.8,37,Winter,No Holiday,Yes,0
2017-12-27,7,-10.1,38,Winter,No Holiday,Yes,0
2017-12-27,8,-10.2,35,Winter,No Holiday,Yes,0
2017-12-27,9,-9.8,33,Winter,No Holiday,Yes,0
2017-12-27,10,-8.5,29,Winter,No Holiday,Yes,0
2017-12-27,11,-6.8,28,Winter,No Holiday,Yes,0
2017-12-27,12,-5.5,21,Winter,No Holiday,Yes,0
2017-12-27,13,-4.7,18,Winter,No Holiday,Yes,0
2017-12-27,14,-4.0,18,Winter,No Holiday,Yes,0
2017-12-27,15,-3.1,16,Winter,No Holiday,Yes,0
2017-12-27,16,-3.2,23,Winter,No Holiday,Yes,0
2017-12-27,17,-4.2,26,Winter,No Holiday,Yes,0
2017-12-27,18,-5.2,32,Winter,No Holiday,Yes,0
2017-12-27,19,-5.5,31,Winter,No Holiday,Yes,0
2017-12-27,20,-5.9,34,Winter,No Holiday,Yes,0
2017-12-27,21,-6.4,34,Winter,No Holiday,Yes,0
2017-12-27,22,-6.4,36,Winter,No Holiday,Yes,0
2017-12-27,23,-6.3,39,Winter,No Holiday,Yes,0
2017-12-28,0,-6.5,41,Winter,No Holiday,Yes,0
2017-12-28,1,-6.6,39,Winter,No Holiday,Yes,0
2017-12-28,2,-6.6,34,Winter,No Holiday,Yes,0
2017-12-28,3,-6.0,32,Winter,No Holiday,Yes,0
2017-12-28,4,-5.8,32,Winter,No Holiday,Yes,0
2017-12-28,5,-5.7,28,Winter,No Holiday,Yes,0
2017-12-28,6,-5.5,24,Winter,No Holiday,Yes,0
2017-12-28,7,-5.0,31,Winter,No Holiday,Yes,0
2017-12-28,8,-4.7,30,Winter,No Holiday,Yes,0
2017-12-28,9,-4.3,38,Winter,No Holiday,Yes,0
2017-12-28,10,-3.4,33,Winter,No Holiday,Yes,0
2017-12-28,11,-2.1,34,Winter,No Holiday,Yes,0
2017-12-28,12,-0.8,38,Winter,No Holiday,Yes,0
2017-12-28,13,0.8,46,Winter,No Holiday,Yes,0
2017-12-28,14,0.8,55,Winter,No Holiday,Yes,0
2017-12-28,15,0.4,57,Winter,No Holiday,Yes,0
2017-12-28,16,0.3,57,Winter,No Holiday,Yes,0
2017-12-28,17,0.2,58,Winter,No Holiday,Yes,0
2017-12-28,18,-0.6,62,Winter,No Holiday,Yes,0
2017-12-28,19,-0.4,62,Winter,No Holiday,Yes,0
2017-12-28,20,-0.3,62,Winter,No Holiday,Yes,0
2017-12-28,21,-0.2,62,Winter,No Holiday,Yes,0
2017-12-28,22,0.0,63,Winter,No Holiday,Yes,0
2017-12-28,23,0.1,63,Winter,No Holiday,Yes,0
2017-12-29,0,0.2,63,Winter,No Holiday,Yes,0
2017-12-29,1,0.3,63,Winter,No Holiday,Yes,0
2017-12-29,2,0.5,63,Winter,No Holiday,Yes,0
2017-12-29,3,0.6,64,Winter,No Holiday,Yes,0
2017-12-29,4,0.6,65,Winter,No Holiday,Yes,0
2017-12-29,5,0.7,66,Winter,No Holiday,Yes,0
2017-12-29,6,0.8,68,Winter,No Holiday,Yes,0
2017-12-29,7,0.9,67,Winter,No Holiday,Yes,0
2017-12-29,8,1.0,68,Winter,No Holiday,Yes,0
2017-12-29,9,1.2,67,Winter,No Holiday,Yes,0
2017-12-29,10,1.9,65,Winter,No Holiday,Yes,0
2017-12-29,11,3.1,62,Winter,No Holiday,Yes,0
2017-12-29,12,4.3,62,Winter,No Holiday,Yes,0
2017-12-29,13,5.2,58,Winter,No Holiday,Yes,0
2017-12-29,14,5.7,54,Winter,No Holiday,Yes,0
2017-12-29,15,5.7,53,Winter,No Holiday,Yes,0
2017-12-29,16,5.4,56,Winter,No Holiday,Yes,0
2017-12-29,17,4.5,59,Winter,No Holiday,Yes,0
2017-12-29,18,3.6,62,Winter,No Holiday,Yes,0
2017-12-29,19,2.7,68,Winter,No Holiday,Yes,0
2017-12-29,20,1.7,73,Winter,No Holiday,Yes,0
2017-12-29,21,1.0,77,Winter,No Holiday,Yes,0
2017-12-29,22,0.8,77,Winter,No Holiday,Yes,0
2017-12-29,23,0.3,80,Winter,No Holiday,Yes,0
2017-12-30,0,-0.4,83,Winter,No Holiday,Yes,0
2017-12-30,1,-0.5,83,Winter,No Holiday,Yes,0
2017-12-30,2,-0.9,84,Winter,No Holiday,Yes,0
2017-12-30,3,-1.1,83,Winter,No Holiday,Yes,0
2017-12-30,4,-1.1,83,Winter,No Holiday,Yes,0
2017-12-30,5,-1.2,81,Winter,No Holiday,Yes,0
2017-12-30,6,-1.1,81,Winter,No Holiday,Yes,0
2017-12-30,7,-0.7,79,Winter,No Holiday,Yes,0
2017-12-30,8,-0.4,78,Winter,No Holiday,Yes,0
2017-12-30,9,0.2,76,Winter,No Holiday,Yes,0
2017-12-30,10,0.8,73,Winter,No Holiday,Yes,0
2017-12-30,11,2.0,69,Winter,No Holiday,Yes,0
2017-12-30,12,3.2,64,Winter,No Holiday,Yes,0
2017-12-30,13,4.0,62,Winter,No Holiday,Yes,0
2017-12-30,14,4.3,60,Winter,No Holiday,Yes,0
2017-12-30,15,4.3,61,Winter,No Holiday,Yes,0
2017-12-30,16,4.1,63,Winter,No Holiday,Yes,0
2017-12-30,17,3.8,64,Winter,No Holiday,Yes,0
2017-12-30,18,3.0,84,Winter,No Holiday,Yes,1
2017-12-30,19,2.3,89,Winter,No Holiday,Yes,0
2017-12-30,20,1.9,90,Winter,No Holiday,Yes,0
2017-12-30,21,1.8,92,Winter,No Holiday,Yes,1
2017-12-30,22,1.8,92,Winter,No Holiday,Yes,0
2017-12-30,23,1.4,92,Winter,No Holiday,Yes,0
2017-12-31,0,0.9,95,Winter,Holiday,Yes,1
2017-12-31,1,0.5,95,Winter,Holiday,Yes,1
2017-12-31,2,0.4,95,Winter,Holiday,Yes,1
2017-12-31,3,0.3,91,Winter,Holiday,Yes,1
2017-12-31,4,-0.2,87,Winter,Holiday,Yes,1
2017-12-31,5,-0.8,85,Winter,Holiday,Yes,1
2017-12-31,6,-1.3,84,Winter,Holiday,Yes,1
2017-12-31,7,-1.8,86,Winter,Holiday,Yes,1
2017-12-31,8,-2.1,86,Winter,Holiday,Yes,1
2017-12-31,9,-1.9,82,Winter,Holiday,Yes,1
2017-12-31,10,-0.5,73,Winter,Holiday,Yes,1
2017-12-31,11,0.8,62,Winter,Holiday,Yes,1
2017-12-31,12,1.4,47,Winter,Holiday,Yes,1
2017-12-31,13,2.5,36,Winter,Holiday,Yes,1
2017-12-31,14,3.0,28,Winter,Holiday,Yes,0
2017-12-31,15,3.1,25,Winter,Holiday,Yes,0
2017-12-31,16,2.7,26,Winter,Holiday,Yes,0
2017-12-31,17,1.7,30,Winter,Holiday,Yes,0
2017-12-31,18,0.7,31,Winter,Holiday,Yes,0
2017-12-31,19,0.0,31,Winter,Holiday,Yes,0
2017-12-31,20,-1.0,32,Winter,Holiday,Yes,0
2017-12-31,21,-1.6,35,Winter,Holiday,Yes,0
2017-12-31,22,-2.1,36,Winter,Holiday,Yes,0
2017-12-31,23,-2.6,40,Winter,Holiday,Yes,0
2018-01-01,0,-3.2,40,Winter,Holiday,Yes,0
2018-01-01,1,-3.3,41,Winter,Holiday,Yes,0
2018-01-01,2,-3.7,42,Winter,Holiday,Yes,0
2018-01-01,3,-4.0,44,Winter,Holiday,Yes,0
2018-01-01,4,-4.2,53,Winter,Holiday,Yes,0
2018-01-01,5,-4.4,54,Winter,Holiday,Yes,0
2018-01-01,6,-4.5,51,Winter,Holiday,Yes,0
2018-01-01,7,-4.7,56,Winter,Holiday,Yes,0
2018-01-01,8,-5.0,55,Winter,Holiday,Yes,0
2018-01-01,9,-4.3,39,Winter,Holiday,Yes,0
2018-01-01,10,-1.6,32,Winter,Holiday,Yes,0
2018-01-01,11,0.1,27,Winter,Holiday,Yes,0
2018-01-01,12,1.5,20,Winter,Holiday,Yes,0
2018-01-01,13,2.4,22,Winter,Holiday,Yes,0
2018-01-01,14,3.7,24,Winter,Holiday,Yes,0
2018-01-01,15,3.0,27,Winter,Holiday,Yes,0
2018-01-01,16,3.0,28,Winter,Holiday,Yes,0
2018-01-01,17,1.8,33,Winter,Holiday,Yes,0
2018-01-01,18,0.8,34,Winter,Holiday,Yes,0
2018-01-01,19,-0.1,39,Winter,Holiday,Yes,0
2018-01-01,20,-0.3,40,Winter,Holiday,Yes,0
2018-01-01,21,-0.9,44,Winter,Holiday,Yes,0
2018-01-01,22,-1.3,48,Winter,Holiday,Yes,0
2018-01-01,23,-1.6,51,Winter,Holiday,Yes,0
2018-01-02,0,-1.8,54,Winter,No Holiday,Yes,0
2018-01-02,1,-2.1,56,Winter,No Holiday,Yes,0
2018-01-02,2,-2.3,62,Winter,No Holiday,Yes,0
2018-01-02,3,-2.5,62,Winter,No Holiday,Yes,0
2018-01-02,4,-2.7,67,Winter,No Holiday,Yes,0
2018-01-02,5,-3.1,67,Winter,No Holiday,Yes,0
2018-01-02,6,-3.2,67,Winter,No Holiday,Yes,0
2018-01-02,7,-3.2,69,Winter,No Holiday,Yes,0
2018-01-02,8,-3.4,71,Winter,No Holiday,Yes,0
2018-01-02,9,-3.1,66,Winter,No Holiday,Yes,0
2018-01-02,10,-1.4,50,Winter,No Holiday,Yes,0
2018-01-02,11,-0.4,40,Winter,No Holiday,Yes,0
2018-01-02,12,0.9,29,Winter,No Holiday,Yes,0
2018-01-02,13,1.5,23,Winter,No Holiday,Yes,0
2018-01-02,14,1.7,20,Winter,No Holiday,Yes,0
2018-01-02,15,1.5,22,Winter,No Holiday,Yes,0
2018-01-02,16,1.3,23,Winter,No Holiday,Yes,0
2018-01-02,17,0.3,27,Winter,No Holiday,Yes,0
2018-01-02,18,-0.8,24,Winter,No Holiday,Yes,0
2018-01-02,19,-1.3,28,Winter,No Holiday,Yes,0
2018-01-02,20,-1.9,26,Winter,No Holiday,Yes,0
2018-01-02,21,-2.6,28,Winter,No Holiday,Yes,0
2018-01-02,22,-3.4,33,Winter,No Holiday,Yes,0
2018-01-02,23,-3.8,35,Winter,No Holiday,Yes,0
2018-01-03,0,-4.3,38,Winter,No Holiday,Yes,0
2018-01-03,1,-5.0,42,Winter,No Holiday,Yes,0
2018-01-03,2,-5.5,43,Winter,No Holiday,Yes,0
2018-01-03,3,-6.1,45,Winter,No Holiday,Yes,0
2018-01-03,4,-6.1,45,Winter,No Holiday,Yes,0
2018-01-03,5,-6.4,47,Winter,No Holiday,Yes,0
2018-01-03,6,-6.7,48,Winter,No Holiday,Yes,0
2018-01-03,7,-6.9,48,Winter,No Holiday,Yes,0
2018-01-03,8,-7.0,49,Winter,No Holiday,Yes,0
2018-01-03,9,-6.8,44,Winter,No Holiday,Yes,0
2018-01-03,10,-5.6,38,Winter,No Holiday,Yes,0
2018-01-03,11,-4.5,36,Winter,No Holiday,Yes,0
2018-01-03,12,-3.4,32,Winter,No Holiday,Yes,0
2018-01-03,13,-2.2,31,Winter,No Holiday,Yes,0
2018-01-03,14,-1.5,30,Winter,No Holiday,Yes,0
2018-01-03,15,-1.1,29,Winter,No Holiday,Yes,0
2018-01-03,16,-0.4,30,Winter,No Holiday,Yes,0
2018-01-03,17,-1.9,35,Winter,No Holiday,Yes,0
2018-01-03,18,-3.1,39,Winter,No Holiday,Yes,0
2018-01-03,19,-3.7,41,Winter,No Holiday,Yes,0
2018-01-03,20,-3.9,44,Winter,No Holiday,Yes,0
2018-01-03,21,-4.3,47,Winter,No Holiday,Yes,0
2018-01-03,22,-5.2,53,Winter,No Holiday,Yes,0
2018-01-03,23,-5.9,54,Winter,No Holiday,Yes,0
2018-01-04,0,-6.3,54,Winter,No Holiday,Yes,0
2018-01-04,1,-6.9,56,Winter,No Holiday,Yes,0
2018-01-04,2,-7.3,57,Winter,No Holiday,Yes,0
2018-01-04,3,-7.4,54,Winter,No Holiday,Yes,0
2018-01-04,4,-7.5,55,Winter,No Holiday,Yes,0
2018-01-04,5,-7.6,49,Winter,No Holiday,Yes,0
2018-01-04,6,-7.6,47,Winter,No Holiday,Yes,0
2018-01-04,7,-8.1,51,Winter,No Holiday,Yes,0
2018-01-04,8,-8.6,55,Winter,No Holiday,Yes,0
2018-01-04,9,-7.9,48,Winter,No Holiday,Yes,0
2018-01-04,10,-6.4,43,Winter,No Holiday,Yes,0
2018-01-04,11,-4.4,40,Winter,No Holiday,Yes,0
2018-01-04,12,-2.9,33,Winter,No Holiday,Yes,0
2018-01-04,13,-2.0,32,Winter,No Holiday,Yes,0
2018-01-04,14,-0.8,32,Winter,No Holiday,Yes,0
2018-01-04,15,-1.2,31,Winter,No Holiday,Yes,0
2018-01-04,16,-1.4,34,Winter,No Holiday,Yes,0
2018-01-04,17,-2.1,37,Winter,No Holiday,Yes,0
2018-01-04,18,-2.6,38,Winter,No Holiday,Yes,0
2018-01-04,19,-2.7,39,Winter,No Holiday,Yes,0
2018-01-04,20,-2.8,39,Winter,No Holiday,Yes,0
2018-01-04,21,-3.1,41,Winter,No Holiday,Yes,0
2018-01-04,22,-3.6,46,Winter,No Holiday,Yes,0
2018-01-04,23,-4.0,48,Winter,No Holiday,Yes,0
2018-01-05,0,-4.7,52,Winter,No Holiday,Yes,0
2018-01-05,1,-5.1,51,Winter,No Holiday,Yes,0
2018-01-05,2,-5.3,52,Winter,No Holiday,Yes,0
2018-01-05,3,-5.5,56,Winter,No Holiday,Yes,0
2018-01-05,4,-5.1,55,Winter,No Holiday,Yes,0
2018-01-05,5,-5.1,55,Winter,No Holiday,Yes,0
2018-01-05,6,-5.1,54,Winter,No Holiday,Yes,0
2018-01-05,7,-5.3,53,Winter,No Holiday,Yes,0
2018-01-05,8,-5.3,51,Winter,No Holiday,Yes,0
2018-01-05,9,-4.7,49,Winter,No Holiday,Yes,0
2018-01-05,10,-3.3,50,Winter,No Holiday,Yes,0
2018-01-05,11,-0.7,45,Winter,No Holiday,Yes,0
2018-01-05,12,-0.3,45,Winter,No Holiday,Yes,0
2018-01-05,13,0.9,43,Winter,No Holiday,Yes,0
2018-01-05,14,1.4,41,Winter,No Holiday,Yes,0
2018-01-05,15,1.5,34,Winter,No Holiday,Yes,0
2018-01-05,16,1.0,34,Winter,No Holiday,Yes,0
2018-01-05,17,-0.6,45,Winter,No Holiday,Yes,0
2018-01-05,18,-1.8,44,Winter,No Holiday,Yes,0
2018-01-05,19,-2.5,49,Winter,No Holiday,Yes,0
2018-01-05,20,-3.4,51,Winter,No Holiday,Yes,0
2018-01-05,21,-3.5,53,Winter,No Holiday,Yes,0
2018-01-05,22,-3.8,53,Winter,No Holiday,Yes,0
2018-01-05,23,-3.6,50,Winter,No Holiday,Yes,0
2018-01-06,0,-4.3,52,Winter,No Holiday,Yes,0
2018-01-06,1,-4.8,54,Winter,No Holiday,Yes,0
2018-01-06,2,-5.5,56,Winter,No Holiday,Yes,0
2018-01-06,3,-5.6,56,Winter,No Holiday,Yes,0
2018-01-06,4,-5.9,61,Winter,No Holiday,Yes,0
2018-01-06,5,-6.1,64,Winter,No Holiday,Yes,0
2018-01-06,6,-6.5,67,Winter,No Holiday,Yes,0
2018-01-06,7,-6.6,65,Winter,No Holiday,Yes,0
2018-01-06,8,-6.5,62,Winter,No Holiday,Yes,0
2018-01-06,9,-5.8,49,Winter,No Holiday,Yes,0
2018-01-06,10,-3.5,39,Winter,No Holiday,Yes,0
2018-01-06,11,-1.6,35,Winter,No Holiday,Yes,0
2018-01-06,12,0.0,35,Winter,No Holiday,Yes,0
2018-01-06,13,0.9,28,Winter,No Holiday,Yes,0
2018-01-06,14,1.8,29,Winter,No Holiday,Yes,0
2018-01-06,15,2.3,27,Winter,No Holiday,Yes,0
2018-01-06,16,2.7,27,Winter,No Holiday,Yes,0
2018-01-06,17,1.1,31,Winter,No Holiday,Yes,0
